database,table_name,username,permission_level,last_verified,notes
dim,dim_ref_quote_code_dd,ds_srm_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_srm_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_srm_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_srm_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_srm_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_srm_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_srm_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_srm_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_srm_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_srm_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_srm_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_srm_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_srm_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_srm_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_srm_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_srm_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_srm_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_srm_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_srm_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_srm_ro,SELECT,,
ods,odss990_ZMDGT150,ds_srm_ro,SELECT,,
ods,odss990_ZMDGT153,ds_srm_ro,SELECT,,
ods,odss990_tgsb,ds_srm_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_srm_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_srm_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_srm_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_srm_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_srm_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_mdg_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_mdg_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_mdg_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_mdg_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_mdg_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_mdg_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_mdg_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_mdg_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_mdg_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_mdg_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_mdg_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_mdg_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_mdg_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_mdg_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_mdg_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_mdg_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_mdg_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_mdg_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_mdg_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_mdg_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_mdg_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_mdg_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_mdg_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odsjtplm_his_bom,ds_mdg_ro,SELECT,,bom淇℃伅
ods,odsjtplm_his_productmodel,ds_mdg_ro,SELECT,,浜у搧鍨嬪彿
ods,odsjtplm_his_productversion,ds_mdg_ro,SELECT,,鐢熶骇鐗堟湰
ods,odsjtplm_his_salemodel,ds_mdg_ro,SELECT,,閿€鍞瀷鍙?
ods,odss600_mara,ds_mdg_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss990_ZMDGT139,ds_mdg_ro,SELECT,,
ods,odss990_ZMDGT150,ds_mdg_ro,SELECT,,
ods,odss990_ZMDGT153,ds_mdg_ro,SELECT,,
ods,odss990_mara,ds_mdg_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss990_tgsb,ds_mdg_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_mdg_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_mdg_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_mdg_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_mdg_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_mdg_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_tv_mm_rw,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_tv_mm_rw,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_tv_mm_rw,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_tv_mm_rw,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_tv_mm_rw,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_tv_mm_rw,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_tv_mm_rw,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_tv_mm_rw,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_tv_mm_rw,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_tv_mm_rw,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_tv_mm_rw,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_tv_mm_rw,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_tv_mm_rw,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_tv_mm_rw,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_tv_mm_rw,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_tv_mm_rw,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_tv_mm_rw,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_tv_mm_rw,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_tv_mm_rw,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_tv_mm_rw,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_tv_mm_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_tv_mm_rw,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_tv_mm_rw,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_tv_mm_rw,SELECT,,
ods,odss990_ZMDGT150,ds_tv_mm_rw,SELECT,,
ods,odss990_ZMDGT153,ds_tv_mm_rw,SELECT,,
ods,odss990_tgsb,ds_tv_mm_rw,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_tv_mm_rw,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_tv_mm_rw,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_tv_mm_rw,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_tv_mm_rw,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_tv_mm_rw,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_xty_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_xty_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_xty_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_xty_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_xty_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_xty_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_xty_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_xty_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_xty_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_xty_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_xty_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_xty_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_xty_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_xty_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_xty_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_xty_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_xty_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_xty_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_xty_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_xty_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_xty_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_xty_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_xty_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odscis_base_matkl,ds_xty_ro,SELECT,,鐗╂枡缁?
ods,odscis_cust_info,ds_xty_ro,SELECT,,鍟嗗鍩虹淇℃伅-鐢熸晥
ods,odscis_fw_org,ds_xty_ro,SELECT,,缁勭粐
ods,odsdt_tm_ldap_user,ds_xty_ro,SELECT,,s900 getbom
ods,odsmf_cm_tab21113,ds_xty_ro,SELECT,,鎸囨爣鐩爣鏁版嵁琛?
ods,odss990_ZMDGT139,ds_xty_ro,SELECT,,
ods,odss990_ZMDGT150,ds_xty_ro,SELECT,,
ods,odss990_ZMDGT153,ds_xty_ro,SELECT,,
ods,odss990_tgsb,ds_xty_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_xty_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_xty_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_xty_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_xty_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_xty_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
ods,odssftp_abroad_voc,ds_xty_ro,SELECT,,
dim,dim_ipd_hdrp_project_dd,ds_mdg_rw,SELECT,,HDRP椤圭洰鍩烘湰淇℃伅琛?
dim,dim_ipd_jtplm_his_productversion_dd,ds_mdg_rw,SELECT,,瑙嗗儚绉戞妧鐢熶骇鐗堟湰琛?
dim,dim_ipd_productionversion_dd,ds_mdg_rw,SELECT,,鐢熶骇鐗堟湰鍩虹淇℃伅琛?
dim,dim_ipd_productmodel_dd,ds_mdg_rw,SELECT,,鐧界數浜у搧鍨嬪彿鍩虹淇℃伅琛?
dim,dim_ipd_productplatform_dd,ds_mdg_rw,SELECT,,鐧界數浜у搧骞冲彴鍩虹淇℃伅琛?
dim,dim_ipd_salemodel_dd,ds_mdg_rw,SELECT,,閿€鍞瀷鍙峰熀纭€淇℃伅琛?
dim,dim_mhr_mos_org_base_info_dd,ds_mdg_rw,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_mdg_rw,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_mdg_rw,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_mdg_rw,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_mdg_rw,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_mdg_rw,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_mdg_rw,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_mdg_rw,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_mdg_rw,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_mdg_rw,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_mdg_rw,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_mdg_rw,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_mdg_rw,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_mdg_rw,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_mdg_rw,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_mdg_rw,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_mdg_rw,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_mdg_rw,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_mdg_rw,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_mdg_rw,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_mdg_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_mdg_rw,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_mdg_rw,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
dw,dwd_ipd_ipd_productmodel_dd,ds_mdg_rw,SELECT,,鐧界數浜у搧鍨嬪彿鍩虹淇℃伅琛?
dwd,dwd_data_quality_monitor_rule_detail_wide,ds_mdg_rw,SELECT,,鏁版嵁璐ㄩ噺鐩戞帶瑙勫垯鏄庣粏瀹借〃
ods,odscis_base_matkl,ds_mdg_rw,SELECT,,鐗╂枡缁?
ods,odscis_cust_info,ds_mdg_rw,SELECT,,鍟嗗鍩虹淇℃伅-鐢熸晥
ods,odscis_cust_info_detail,ds_mdg_rw,SELECT,,鍟嗗钀ラ攢妯″紡-鐢熸晥
ods,odscis_fw_org,ds_mdg_rw,SELECT,,缁勭粐
ods,odscis_fw_property,ds_mdg_rw,SELECT,,瀛楀吀鏁版嵁
ods,odsjtplm_his_bom,ds_mdg_rw,SELECT,,bom淇℃伅
ods,odsjtplm_his_productmodel,ds_mdg_rw,SELECT,,浜у搧鍨嬪彿
ods,odsjtplm_his_productversion,ds_mdg_rw,SELECT,,鐢熶骇鐗堟湰
ods,odsjtplm_his_salemodel,ds_mdg_rw,SELECT,,閿€鍞瀷鍙?
ods,odsjtplm_hwa_class_info,ds_mdg_rw,SELECT,,鍝佺被鍩烘湰淇℃伅
ods,odsjtplm_hwa_material_detail,ds_mdg_rw,SELECT,,鐗╂枡璇︾粏淇℃伅
ods,odsjtplm_hwa_material_info,ds_mdg_rw,SELECT,,鐗╂枡鍩烘湰淇℃伅
ods,odss600_mara,ds_mdg_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss700_mara,ds_mdg_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss800_mara,ds_mdg_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss900_mara,ds_mdg_rw,SELECT,,GMV
ods,odss990_MAKT,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT074,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT113,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT134,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT137,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT138,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT139,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT143,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT144,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT150,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT153,ds_mdg_rw,SELECT,,
ods,odss990_ZMDGT_PCOMP,ds_mdg_rw,SELECT,,
ods,odss990_mara,ds_mdg_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss990_tgsb,ds_mdg_rw,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_mdg_rw,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_mdg_rw,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_mdg_rw,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_mdg_rw,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_mdg_rw,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_corehr_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_corehr_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_corehr_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_corehr_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_corehr_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_corehr_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_corehr_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_corehr_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_corehr_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_corehr_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_corehr_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_corehr_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_corehr_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_corehr_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_corehr_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_corehr_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_corehr_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_corehr_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_corehr_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_corehr_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_corehr_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_corehr_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_corehr_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_corehr_ro,SELECT,,
ods,odss990_ZMDGT150,ds_corehr_ro,SELECT,,
ods,odss990_ZMDGT153,ds_corehr_ro,SELECT,,
ods,odss990_tgsb,ds_corehr_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_corehr_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_corehr_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_corehr_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_corehr_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_corehr_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_xzai_rw,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_xzai_rw,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_xzai_rw,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_xzai_rw,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_xzai_rw,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_xzai_rw,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_xzai_rw,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_xzai_rw,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_xzai_rw,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_xzai_rw,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_xzai_rw,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_xzai_rw,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_xzai_rw,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_xzai_rw,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_xzai_rw,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_xzai_rw,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
